Date,Amount
"2018-09-19 00:00:00",32803.00
"2018-11-30 00:00:00",41404.00
"2018-11-30 00:00:00",10837.00
"2018-12-01 00:00:00",4801.00
"2018-11-30 00:00:00",6192.00
"2018-12-01 00:00:00",328928.00
"2018-12-01 00:00:00",2000.00
"2018-12-01 00:00:00",16428.00
"2018-12-01 00:00:00",13146.00
"2018-12-01 00:00:00",11560.00
"2018-12-01 00:00:00",32864.00
"2018-11-30 00:00:00",15000.00
"2018-12-01 00:00:00",21049.00
"2018-12-01 00:00:00",26186.00
"2018-11-30 00:00:00",4644.00
"2018-11-30 00:00:00",5635.00
"2018-11-30 00:00:00",3418.00
"2018-11-30 00:00:00",1880.00
"2018-11-30 00:00:00",1880.00
"2018-11-30 00:00:00",1880.00
"2018-11-30 00:00:00",6192.00
"2018-12-03 00:00:00",51878.00
"2018-12-03 00:00:00",20712.00
"2018-12-03 00:00:00",13131.00
"2018-12-03 00:00:00",18157.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",20751.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",18157.00
"2018-12-03 00:00:00",20732.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",29578.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",32804.00
"2018-12-03 00:00:00",19719.00
"2018-12-03 00:00:00",49278.00
"2018-12-03 00:00:00",27132.00
"2018-12-03 00:00:00",76.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",45959.00
"2018-12-03 00:00:00",13146.00
"2018-12-03 00:00:00",15416.00
"2018-12-03 00:00:00",36263.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",46579.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",26282.00
"2018-12-03 00:00:00",20751.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",20751.00
"2018-12-03 00:00:00",20751.00
"2018-12-03 00:00:00",38890.00
"2018-12-03 00:00:00",12970.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",19573.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",32864.00
"2018-12-03 00:00:00",19610.00
"2018-12-03 00:00:00",26291.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",7782.00
"2018-12-03 00:00:00",20751.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",51878.00
"2018-12-03 00:00:00",31097.00
"2018-12-03 00:00:00",10376.00
"2018-12-03 00:00:00",10376.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",10376.00
"2018-12-03 00:00:00",19719.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",32864.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",31127.00
"2018-12-03 00:00:00",11626.00
"2018-12-03 00:00:00",34127.00
"2018-12-03 00:00:00",16366.00
"2018-12-03 00:00:00",33351.00
"2018-12-03 00:00:00",34418.00
"2018-12-03 00:00:00",13155.00
"2018-12-03 00:00:00",10910.00
"2018-12-03 00:00:00",34195.00
"2018-12-03 00:00:00",31097.00
"2018-12-03 00:00:00",23005.00
"2018-12-03 00:00:00",32864.00
"2018-12-03 00:00:00",10376.00
"2018-12-03 00:00:00",10376.00
"2018-12-03 00:00:00",32804.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",36246.00
"2018-12-03 00:00:00",31068.00
"2018-12-03 00:00:00",10351.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",31053.00
"2018-12-03 00:00:00",38816.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",0.00
"2018-12-03 00:00:00",31127.00
"2018-12-03 00:00:00",10376.00
"2018-12-03 00:00:00",15563.00
"2018-12-03 00:00:00",23345.00
"2018-12-03 00:00:00",9793.00
"2018-12-03 00:00:00",25939.00
"2018-12-03 00:00:00",129526.00
"2018-12-03 00:00:00",15563.00
"2018-12-04 00:00:00",6573.00
"2018-12-04 00:00:00",13146.00
"2018-12-04 00:00:00",13146.00
"2018-12-04 00:00:00",25939.00
"2018-12-04 00:00:00",20751.00
"2018-12-04 00:00:00",25939.00
"2018-12-04 00:00:00",0.00
"2018-12-04 00:00:00",7782.00
"2018-12-04 00:00:00",8042.00
"2018-12-04 00:00:00",10376.00
"2018-12-04 00:00:00",10376.00
"2018-12-04 00:00:00",26001.00
"2018-12-04 00:00:00",19719.00
"2018-12-05 00:00:00",34608.00
"2018-12-05 00:00:00",0.00
"2018-12-05 00:00:00",32816.00
"2018-12-05 00:00:00",31082.00
"2018-12-05 00:00:00",25914.00
"2018-12-05 00:00:00",15563.00
"2018-12-05 00:00:00",16432.00
"2018-12-05 00:00:00",20751.00
"2018-12-05 00:00:00",20751.00
"2018-12-05 00:00:00",16105.00
"2018-12-05 00:00:00",18418.00
"2018-12-06 00:00:00",40000.00
"2018-12-05 00:00:00",12970.00
"2018-12-06 00:00:00",15563.00
"2018-12-06 00:00:00",7782.00
"2018-12-06 00:00:00",20751.00
"2018-12-06 00:00:00",10376.00
"2018-12-06 00:00:00",18661.00
"2018-12-06 00:00:00",32804.00
"2018-12-06 00:00:00",16432.00
"2018-12-06 00:00:00",10376.00
"2018-12-06 00:00:00",10524.00
"2018-12-06 00:00:00",41503.00
"2018-12-05 00:00:00",23323.00
"2018-12-05 00:00:00",25902.00
"2018-12-05 00:00:00",20751.00
"2018-12-05 00:00:00",7782.00
"2018-12-05 00:00:00",20949.00
"2018-12-05 00:00:00",8836.00
"2018-12-05 00:00:00",32788.00
"2018-12-05 00:00:00",47854.00
"2018-12-05 00:00:00",0.00
"2018-12-05 00:00:00",0.00
"2018-12-05 00:00:00",123801.00
"2018-12-05 00:00:00",49296.00
"2018-12-05 00:00:00",20751.00
"2018-12-05 00:00:00",0.00
"2018-12-05 00:00:00",25939.00
"2018-12-05 00:00:00",23005.00
"2018-12-05 00:00:00",20751.00
"2018-12-05 00:00:00",15563.00
"2018-12-05 00:00:00",12970.00
"2018-12-05 00:00:00",12970.00
"2018-12-05 00:00:00",15563.00
"2018-12-05 00:00:00",25914.00
"2018-12-05 00:00:00",15563.00
"2018-12-06 00:00:00",16432.00
"2018-12-06 00:00:00",20751.00
"2018-12-06 00:00:00",0.00
"2018-12-07 00:00:00",15568.00
"2018-12-07 00:00:00",10376.00
"2018-12-07 00:00:00",12970.00
"2018-12-07 00:00:00",0.00
"2018-12-07 00:00:00",15563.00
"2018-12-07 00:00:00",20732.00
"2018-12-07 00:00:00",0.00
"2018-12-07 00:00:00",32864.00
"2018-12-07 00:00:00",32622.00
"2018-12-07 00:00:00",41503.00
"2018-12-07 00:00:00",20751.00
"2018-12-07 00:00:00",9859.00
"2018-12-07 00:00:00",0.00
"2018-12-07 00:00:00",0.00
"2018-12-08 00:00:00",16432.00
"2018-12-10 00:00:00",163979.00
"2018-12-10 00:00:00",20751.00
"2018-12-10 00:00:00",10376.00
"2018-12-10 00:00:00",10376.00
"2018-12-10 00:00:00",18157.00
"2018-12-10 00:00:00",12970.00
"2018-12-10 00:00:00",31127.00
"2018-12-10 00:00:00",74683.00
"2018-12-10 00:00:00",38909.00
"2018-12-10 00:00:00",10376.00
"2018-12-10 00:00:00",23345.00
"2018-12-10 00:00:00",15563.00
"2018-12-10 00:00:00",20751.00
"2018-12-10 00:00:00",33721.00
"2018-12-10 00:00:00",31127.00
"2018-12-10 00:00:00",23568.00
"2018-12-10 00:00:00",31424.00
"2018-12-10 00:00:00",45993.00
"2018-12-10 00:00:00",11575.00
"2018-12-10 00:00:00",39437.00
"2018-12-10 00:00:00",13146.00
"2018-12-10 00:00:00",32804.00
"2018-12-10 00:00:00",15563.00
"2018-12-10 00:00:00",35680.00
"2018-12-10 00:00:00",29523.00
"2018-12-10 00:00:00",0.00
"2018-12-10 00:00:00",0.00
"2018-12-10 00:00:00",0.00
"2018-12-10 00:00:00",0.00
"2018-12-10 00:00:00",0.00
"2018-12-10 00:00:00",25939.00
"2018-12-11 00:00:00",42680.00
"2018-12-11 00:00:00",15563.00
"2018-12-11 00:00:00",7500.00
"2018-12-11 00:00:00",12900.00
"2018-12-11 00:00:00",15275.00
"2018-10-03 00:00:00",0.00
"2018-10-05 00:00:00",150.00
"2018-12-11 00:00:00",0.00
"2018-12-11 00:00:00",0.00
"2018-12-11 00:00:00",32864.00
"2018-12-11 00:00:00",46677.00
"2018-12-11 00:00:00",32864.00
"2018-12-11 00:00:00",20751.00
"2018-12-11 00:00:00",26001.00
"2018-12-11 00:00:00",0.00
"2018-12-11 00:00:00",4769.00
"2018-12-11 00:00:00",10376.00
"2018-12-11 00:00:00",10376.00
"2018-12-11 00:00:00",0.00
"2018-12-10 00:00:00",20751.00
"2018-12-10 00:00:00",25939.00
"2018-12-10 00:00:00",13146.00
"2018-12-10 00:00:00",25939.00
"2018-12-10 00:00:00",12970.00
"2018-12-10 00:00:00",11758.00
"2018-12-10 00:00:00",0.00
"2018-12-10 00:00:00",38724.00
"2018-12-10 00:00:00",16432.00
"2018-12-10 00:00:00",26291.00
"2018-12-10 00:00:00",20751.00
"2018-12-12 00:00:00",25880.00
"2018-12-11 00:00:00",2000.00
"2018-12-12 00:00:00",32622.00
"2018-12-12 00:00:00",36297.00
"2018-12-12 00:00:00",38909.00
"2018-12-12 00:00:00",5000.00
"2018-12-12 00:00:00",25816.00
"2018-12-12 00:00:00",24383.00
"2018-12-12 00:00:00",10376.00
"2018-12-12 00:00:00",18157.00
"2018-12-12 00:00:00",15563.00
"2018-12-12 00:00:00",13146.00
"2018-12-12 00:00:00",25902.00
"2018-12-12 00:00:00",26291.00
"2018-12-12 00:00:00",0.00
"2018-12-12 00:00:00",36401.00
"2018-12-12 00:00:00",22083.00
"2018-12-12 00:00:00",26291.00
"2018-12-13 00:00:00",5000.00
"2018-12-13 00:00:00",15416.00
"2018-12-13 00:00:00",1.00
"2018-12-13 00:00:00",5000.00
"2018-12-13 00:00:00",5000.00
"2018-12-13 00:00:00",5000.00
"2018-12-13 00:00:00",5000.00
"2018-12-13 00:00:00",5000.00
"2018-12-13 00:00:00",938.00
"2018-12-13 00:00:00",2500.00
"2018-12-13 00:00:00",0.00
"2018-12-13 00:00:00",0.00
"2018-12-13 00:00:00",25803.00
"2018-12-13 00:00:00",0.00
"2018-12-13 00:00:00",15372.00
"2018-12-13 00:00:00",0.00
"2018-12-13 00:00:00",0.00
"2018-12-13 00:00:00",45841.00
"2018-12-13 00:00:00",20751.00
"2018-12-13 00:00:00",10376.00
"2018-12-13 00:00:00",15563.00
"2018-12-13 00:00:00",0.00
"2018-12-11 00:00:00",10376.00
"2018-12-11 00:00:00",31127.00
"2018-12-14 00:00:00",150660.00
"2018-12-10 00:00:00",10376.00
"2018-12-14 00:00:00",36488.00
"2018-12-14 00:00:00",15563.00
"2018-12-14 00:00:00",16432.00
"2018-12-14 00:00:00",12970.00
"2018-12-14 00:00:00",51878.00
"2018-12-14 00:00:00",20653.00
"2018-12-14 00:00:00",0.00
"2018-12-14 00:00:00",25939.00
"2018-12-15 00:00:00",979.00
"2018-12-14 00:00:00",21049.00
"2018-12-14 00:00:00",15000.00
"2018-12-14 00:00:00",0.00
"2018-12-15 00:00:00",1000.00
"2018-12-15 00:00:00",4000.00
"2018-12-15 00:00:00",4000.00
"2018-12-15 00:00:00",4000.00
"2018-12-15 00:00:00",4000.00
"2018-12-15 00:00:00",36315.00
"2018-12-15 00:00:00",31424.00
"2018-12-15 00:00:00",9665.00
"2018-12-15 00:00:00",15335.00
"2018-12-15 00:00:00",28042.00
"2018-12-15 00:00:00",15563.00
"2018-12-15 00:00:00",20732.00
"2018-12-15 00:00:00",25939.00
"2018-12-15 00:00:00",12970.00
"2018-12-15 00:00:00",48591.00
"2018-12-15 00:00:00",36315.00
"2018-12-15 00:00:00",25939.00
"2018-12-15 00:00:00",15000.00
"2018-12-15 00:00:00",13146.00
"2018-12-15 00:00:00",0.00
"2018-12-15 00:00:00",20751.00
"2018-12-15 00:00:00",20751.00
"2018-12-15 00:00:00",20751.00
"2018-12-15 00:00:00",10376.00
"2018-12-15 00:00:00",18157.00
"2018-12-15 00:00:00",19719.00
"2018-12-15 00:00:00",20751.00
"2018-12-15 00:00:00",31097.00
"2018-12-15 00:00:00",51878.00
"2018-12-15 00:00:00",15563.00
"2018-12-15 00:00:00",10376.00
"2018-12-15 00:00:00",15549.00
"2018-12-15 00:00:00",12970.00
"2018-12-15 00:00:00",32864.00
"2018-12-15 00:00:00",13243.00
"2018-12-15 00:00:00",28168.00
"2018-12-15 00:00:00",36009.00
"2018-12-15 00:00:00",20516.00
"2018-12-15 00:00:00",18684.00
"2018-12-15 00:00:00",10940.00
"2018-12-15 00:00:00",19646.00
"2018-12-15 00:00:00",32683.00
"2018-12-15 00:00:00",26291.00
"2018-12-15 00:00:00",26253.00
"2018-12-15 00:00:00",0.00
"2018-12-15 00:00:00",0.00
"2018-12-15 00:00:00",0.00
"2018-12-17 00:00:00",25938.00
"2018-12-17 00:00:00",93594.00
"2018-12-17 00:00:00",46000.00
"2018-12-17 00:00:00",4000.00
"2018-12-17 00:00:00",13146.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",15563.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",51386.00
"2018-12-17 00:00:00",18864.00
"2018-12-17 00:00:00",26066.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",29523.00
"2018-12-17 00:00:00",12970.00
"2018-12-17 00:00:00",23345.00
"2018-12-17 00:00:00",15563.00
"2018-12-17 00:00:00",46601.00
"2018-12-17 00:00:00",31097.00
"2018-12-17 00:00:00",13292.00
"2018-12-17 00:00:00",15563.00
"2018-12-17 00:00:00",36280.00
"2018-12-17 00:00:00",15372.00
"2018-12-17 00:00:00",16432.00
"2018-12-17 00:00:00",74683.00
"2018-12-17 00:00:00",13146.00
"2018-12-17 00:00:00",28078.00
"2018-12-17 00:00:00",15563.00
"2018-12-17 00:00:00",20751.00
"2018-12-17 00:00:00",15563.00
"2018-12-17 00:00:00",10376.00
"2018-12-17 00:00:00",15563.00
"2018-12-17 00:00:00",20751.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",0.00
"2018-12-17 00:00:00",41503.00
"2018-12-17 00:00:00",10376.00
"2018-12-17 00:00:00",25939.00
"2018-12-18 00:00:00",10376.00
"2018-12-18 00:00:00",10000.00
"2018-12-18 00:00:00",0.00
"2018-12-18 00:00:00",51509.00
"2018-12-18 00:00:00",0.00
"2018-12-18 00:00:00",0.00
"2018-12-18 00:00:00",0.00
"2018-12-18 00:00:00",16432.00
"2018-12-18 00:00:00",32840.00
"2018-12-18 00:00:00",20751.00
"2018-12-18 00:00:00",12970.00
"2018-12-18 00:00:00",27277.00
"2018-12-18 00:00:00",4833.00
"2018-12-18 00:00:00",31127.00
"2018-12-18 00:00:00",15563.00
"2018-12-19 00:00:00",19770.00
"2018-12-19 00:00:00",31068.00
"2018-12-19 00:00:00",0.00
"2018-12-19 00:00:00",23005.00
"2018-12-19 00:00:00",0.00
"2018-12-19 00:00:00",39379.00
"2018-12-19 00:00:00",24491.00
"2018-12-19 00:00:00",15563.00
"2018-12-19 00:00:00",7931.00
"2018-12-19 00:00:00",15563.00
"2018-12-19 00:00:00",20751.00
"2018-12-19 00:00:00",25939.00
"2018-12-19 00:00:00",37438.00
"2018-12-19 00:00:00",31082.00
"2018-12-19 00:00:00",7782.00
"2018-12-19 00:00:00",38909.00
"2018-12-19 00:00:00",20751.00
"2018-12-19 00:00:00",31127.00
"2018-12-19 00:00:00",0.00
"2018-12-19 00:00:00",30000.00
"2018-12-19 00:00:00",32816.00
"2018-12-19 00:00:00",20751.00
"2018-12-18 00:00:00",26262.00
"2018-12-18 00:00:00",48963.00
"2018-12-18 00:00:00",20763.00
"2018-12-20 00:00:00",10376.00
"2018-12-20 00:00:00",0.00
"2018-12-20 00:00:00",77832.00
"2018-12-20 00:00:00",20751.00
"2018-12-20 00:00:00",25000.00
"2018-12-18 00:00:00",25939.00
"2018-12-20 00:00:00",0.00
"2018-12-20 00:00:00",25939.00
"2018-12-20 00:00:00",25939.00
"2018-12-20 00:00:00",25939.00
"2018-12-20 00:00:00",38872.00
"2018-12-20 00:00:00",24757.00
"2018-12-20 00:00:00",10376.00
"2018-12-20 00:00:00",18157.00
"2018-12-20 00:00:00",0.00
"2018-12-20 00:00:00",15563.00
"2018-12-20 00:00:00",38909.00
"2018-12-20 00:00:00",0.00
"2018-12-20 00:00:00",0.00
"2018-12-20 00:00:00",10376.00
"2018-12-20 00:00:00",25939.00
"2018-12-20 00:00:00",0.00
"2018-12-20 00:00:00",41443.00
"2018-12-20 00:00:00",25890.00
"2018-12-20 00:00:00",25914.00
"2018-12-20 00:00:00",10376.00
"2018-12-20 00:00:00",15563.00
"2018-12-20 00:00:00",25927.00
"2018-12-20 00:00:00",19719.00
"2018-12-20 00:00:00",15563.00
"2018-12-20 00:00:00",7782.00
"2018-12-20 00:00:00",0.00
"2018-12-20 00:00:00",41305.00
"2018-12-20 00:00:00",7819.00
"2018-12-20 00:00:00",15787.00
"2018-12-20 00:00:00",26187.00
"2018-12-20 00:00:00",13093.00
"2018-12-20 00:00:00",54448.00
"2018-12-20 00:00:00",13146.00
"2018-12-20 00:00:00",13131.00
"2018-12-21 00:00:00",566.00
"2018-12-21 00:00:00",46797.00
"2018-12-21 00:00:00",26291.00
"2018-12-21 00:00:00",20751.00
"2018-12-21 00:00:00",20751.00
"2018-12-21 00:00:00",15563.00
"2018-12-21 00:00:00",0.00
"2018-12-21 00:00:00",0.00
"2018-12-21 00:00:00",12970.00
"2018-12-21 00:00:00",51077.00
"2018-12-21 00:00:00",0.00
"2018-12-21 00:00:00",20640.00
"2018-12-21 00:00:00",12970.00
"2018-12-21 00:00:00",261434.00
"2018-12-21 00:00:00",10000.00
"2018-12-21 00:00:00",20861.00
"2018-12-21 00:00:00",50255.00
"2018-12-21 00:00:00",0.00
"2018-12-21 00:00:00",0.00
"2018-12-21 00:00:00",0.00
"2018-12-21 00:00:00",15787.00
"2018-12-21 00:00:00",20850.00
"2018-12-20 00:00:00",15563.00
"2018-12-22 00:00:00",32562.00
"2018-12-20 00:00:00",25816.00
"2018-12-24 00:00:00",515.00
"2018-12-24 00:00:00",31053.00
"2018-12-24 00:00:00",51140.00
"2018-12-24 00:00:00",19719.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",23005.00
"2018-12-24 00:00:00",13911.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",10376.00
"2018-12-24 00:00:00",15563.00
"2018-12-24 00:00:00",15549.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",35970.00
"2018-12-24 00:00:00",32313.00
"2018-12-24 00:00:00",93594.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",13146.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",25914.00
"2018-12-24 00:00:00",22988.00
"2018-12-24 00:00:00",20751.00
"2018-12-24 00:00:00",46026.00
"2018-12-24 00:00:00",25939.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",15541.00
"2018-12-24 00:00:00",38539.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",35593.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",18157.00
"2018-12-24 00:00:00",15563.00
"2018-12-24 00:00:00",35119.00
"2018-12-24 00:00:00",55699.00
"2018-12-24 00:00:00",31127.00
"2018-12-24 00:00:00",15861.00
"2018-12-24 00:00:00",10574.00
"2018-12-24 00:00:00",0.00
"2018-12-24 00:00:00",23290.00
"2018-12-24 00:00:00",10574.00
"2018-12-24 00:00:00",13960.00
"2018-12-24 00:00:00",15712.00
"2018-12-26 00:00:00",45671.00
"2018-12-26 00:00:00",0.00
"2018-12-26 00:00:00",0.00
"2018-12-26 00:00:00",23005.00
"2018-12-26 00:00:00",18157.00
"2018-12-26 00:00:00",25939.00
"2018-12-26 00:00:00",13146.00
"2018-12-26 00:00:00",25914.00
"2018-12-26 00:00:00",22258.00
"2018-12-26 00:00:00",20732.00
"2018-12-26 00:00:00",10376.00
"2018-12-26 00:00:00",31097.00
"2018-12-26 00:00:00",15861.00
"2018-12-26 00:00:00",0.00
"2018-12-26 00:00:00",0.00
"2018-12-27 00:00:00",10376.00
"2018-12-27 00:00:00",45000.00
"2018-12-27 00:00:00",32804.00
"2018-12-27 00:00:00",10000.00
"2018-12-27 00:00:00",15563.00
"2018-12-27 00:00:00",15323.00
"2018-12-27 00:00:00",100000.00
"2018-12-27 00:00:00",7000.00
"2018-12-26 00:00:00",46797.00
"2018-12-26 00:00:00",16830.00
"2018-12-26 00:00:00",36315.00
"2018-12-26 00:00:00",41647.00
"2018-12-26 00:00:00",0.00
"2018-12-26 00:00:00",7000.00
"2018-12-26 00:00:00",0.00
"2018-12-24 00:00:00",15563.00
"2018-12-24 00:00:00",8376.00
"2018-12-24 00:00:00",226653.00
"2018-12-27 00:00:00",0.00
"2018-12-27 00:00:00",0.00
"2018-12-28 00:00:00",0.00
"2018-12-28 00:00:00",25939.00
"2018-12-28 00:00:00",15861.00
"2018-12-28 00:00:00",15712.00
"2018-12-28 00:00:00",25939.00
"2018-12-28 00:00:00",23005.00
"2018-12-28 00:00:00",41503.00
"2018-12-28 00:00:00",0.00
"2018-12-28 00:00:00",41404.00
"2018-12-28 00:00:00",10376.00
"2018-12-28 00:00:00",29578.00
"2018-12-28 00:00:00",0.00
"2018-12-28 00:00:00",0.00
"2018-12-29 00:00:00",0.00
"2018-12-29 00:00:00",36315.00
"2018-12-29 00:00:00",10376.00
"2018-12-29 00:00:00",0.00
"2018-12-29 00:00:00",0.00
"2018-12-29 00:00:00",0.00
"2018-12-29 00:00:00",28424.00
"2018-12-29 00:00:00",0.00
"2018-12-29 00:00:00",0.00
"2018-12-31 00:00:00",1880.00
"2018-12-31 00:00:00",1880.00
"2018-12-31 00:00:00",1880.00
"2018-12-31 00:00:00",6192.00
"2018-12-31 00:00:00",6192.00
"2018-12-31 00:00:00",3418.00
"2018-12-31 00:00:00",1880.00
"2018-12-31 00:00:00",1880.00
"2018-12-31 00:00:00",20000.00
"2018-12-31 00:00:00",4644.00
"2018-12-31 00:00:00",73000.00
"2018-12-31 00:00:00",5000.00
"2018-12-24 00:00:00",0.00
"2018-12-31 00:00:00",14.00
"2018-12-31 00:00:00",10574.00
"2018-12-30 00:00:00",5000.00
"2019-01-01 00:00:00",25939.00
"2018-12-31 00:00:00",1880.00
"2018-12-31 00:00:00",0.00
"2019-01-01 00:00:00",0.00
"2019-01-01 00:00:00",11560.00
"2019-01-01 00:00:00",32864.00
"2019-01-02 00:00:00",1880.00
"2019-01-02 00:00:00",5000.00
"2019-01-02 00:00:00",15563.00
"2018-04-24 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-07-29 00:00:00",0.00
"2018-07-29 00:00:00",0.00
"2018-07-31 00:00:00",0.00
"2018-07-31 00:00:00",0.00
"2018-04-23 00:00:00",0.00
"2018-04-23 00:00:00",0.00
"2018-04-23 00:00:00",0.00
"2018-04-23 00:00:00",0.00
"2018-10-31 00:00:00",0.00
"2019-01-02 00:00:00",0.00
"2019-01-02 00:00:00",0.00
"2018-06-15 00:00:00",0.00
"2019-01-02 00:00:00",0.00
"2018-07-10 00:00:00",0.00
"2019-01-02 00:00:00",0.00
"2019-01-02 00:00:00",13155.00
"2019-01-02 00:00:00",20751.00
"2019-01-02 00:00:00",19573.00
"2019-01-02 00:00:00",33351.00
"2019-01-02 00:00:00",15563.00
"2019-01-01 00:00:00",0.00
"2018-12-29 00:00:00",0.00
"2018-12-29 00:00:00",0.00
"2018-12-28 00:00:00",1741.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",122626.00
"2019-01-03 00:00:00",25939.00
"2019-01-03 00:00:00",18157.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",15563.00
"2019-01-03 00:00:00",20751.00
"2019-01-03 00:00:00",15563.00
"2019-01-03 00:00:00",18157.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",26282.00
"2019-01-03 00:00:00",20751.00
"2019-01-03 00:00:00",20751.00
"2019-01-03 00:00:00",38890.00
"2019-01-03 00:00:00",12970.00
"2019-01-03 00:00:00",12970.00
"2019-01-03 00:00:00",7782.00
"2019-01-03 00:00:00",20751.00
"2019-01-03 00:00:00",25939.00
"2019-01-03 00:00:00",25939.00
"2019-01-03 00:00:00",15563.00
"2019-01-03 00:00:00",51878.00
"2019-01-03 00:00:00",31097.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",10376.00
"2019-01-03 00:00:00",25939.00
"2019-01-03 00:00:00",10376.00
"2019-01-03 00:00:00",19719.00
"2019-01-03 00:00:00",25939.00
"2019-01-03 00:00:00",32864.00
"2019-01-03 00:00:00",31127.00
"2019-01-03 00:00:00",15563.00
"2019-01-03 00:00:00",25939.00
"2019-01-03 00:00:00",32562.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",32864.00
"2019-01-03 00:00:00",19610.00
"2019-01-03 00:00:00",26291.00
"2019-01-03 00:00:00",29578.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",32804.00
"2019-01-03 00:00:00",19719.00
"2019-01-03 00:00:00",49278.00
"2019-01-03 00:00:00",32864.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",45959.00
"2019-01-03 00:00:00",13146.00
"2019-01-03 00:00:00",15416.00
"2019-01-03 00:00:00",36263.00
"2019-01-03 00:00:00",11168.00
"2019-01-03 00:00:00",10574.00
"2019-01-03 00:00:00",31201.00
"2019-01-03 00:00:00",15787.00
"2019-01-03 00:00:00",32630.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",33229.00
"2019-01-03 00:00:00",26187.00
"2019-01-03 00:00:00",13638.00
"2019-01-03 00:00:00",37581.00
"2019-01-03 00:00:00",21049.00
"2019-01-03 00:00:00",27060.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",46579.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",31097.00
"2019-01-03 00:00:00",23005.00
"2019-01-03 00:00:00",32864.00
"2019-01-03 00:00:00",10376.00
"2019-01-03 00:00:00",10376.00
"2019-01-03 00:00:00",32804.00
"2019-01-03 00:00:00",0.00
"2019-01-03 00:00:00",36246.00
"2019-01-03 00:00:00",31068.00
"2019-01-03 00:00:00",10351.00
"2019-01-03 00:00:00",25939.00
